issue_type	scope	item_code	type_id	classification_key	detail	severity
human_confirmation_required	sku	SAFE-000072	MT-CBBE8A37E984	安全消防|围挡护栏|电箱围栏	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000074	MT-89717F4D947D	劳保防护|安全带/安全绳|防坠器	高风险分类:劳保防护；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000075	MT-1FFD9DD105A0	安全消防|消防器材|灭火器	高风险分类:安全消防；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000076	MT-D0E380210218	安全消防|消防器材|灭火器箱	高风险分类:安全消防；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000077	MT-1749C009EF50	劳保防护|足部防护|雨鞋	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000079	MT-2ADD0B74CB32	安全消防|安全警示|立式灭火标志	高风险分类:安全消防；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000080	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	挂钩,款式	high
human_confirmation_required	sku	SAFE-000080	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	高风险分类:劳保防护；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000081	MT-E14525C86C5A	劳保防护|身体防护|救生衣	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000082	MT-14037C946BF7	劳保防护|眼面防护|焊接面罩	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000086	MT-8581CE44DCF8	安全消防|消防管件|消防水带	特性	high
human_confirmation_required	sku	SAFE-000086	MT-8581CE44DCF8	安全消防|消防管件|消防水带	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000087	MT-8581CE44DCF8	安全消防|消防管件|消防水带	特性	high
human_confirmation_required	sku	SAFE-000087	MT-8581CE44DCF8	安全消防|消防管件|消防水带	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000088	MT-39D10D870241	安全消防|安全网/防护网|安全网	特征,目数	high
human_confirmation_required	sku	SAFE-000088	MT-39D10D870241	安全消防|安全网/防护网|安全网	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000089	MT-83CD49BCE40D	劳保防护|身体防护|防护服	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000090	MT-445714EAB465	安全消防|消防管件|阀门	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000091	MT-A6481AC7E3DF	劳保防护|手套|手套	length,thickness,process,layer_count,类型	high
human_confirmation_required	sku	SAFE-000091	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000060	MT-39D10D870241	安全消防|安全网/防护网|安全网	目数,类型	high
human_confirmation_required	sku	SAFE-000060	MT-39D10D870241	安全消防|安全网/防护网|安全网	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000095	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	color,镜片类型	high
human_confirmation_required	sku	SAFE-000095	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000096	MT-A6481AC7E3DF	劳保防护|手套|手套	length,thickness,process,layer_count,加厚,类型	high
human_confirmation_required	sku	SAFE-000096	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000097	MT-A6481AC7E3DF	劳保防护|手套|手套	thickness,process,layer_count,加厚,类型	high
human_confirmation_required	sku	SAFE-000097	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000098	MT-86E00E488E42	劳保防护|呼吸防护|防尘面罩	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000099	MT-00FB6BF0EEE6	劳保防护|呼吸防护|防尘面罩滤芯	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000100	MT-A6481AC7E3DF	劳保防护|手套|手套	thickness,process,layer_count,加厚,类型	high
human_confirmation_required	sku	SAFE-000100	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000101	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型	high
human_confirmation_required	sku	SAFE-000101	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000102	MT-A9DCE2483432	劳保防护|呼吸防护|口罩	layer_count	high
human_confirmation_required	sku	SAFE-000102	MT-A9DCE2483432	劳保防护|呼吸防护|口罩	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000106	MT-A9DCE2483432	劳保防护|呼吸防护|口罩	layer_count	high
human_confirmation_required	sku	SAFE-000106	MT-A9DCE2483432	劳保防护|呼吸防护|口罩	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000107	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	color,镜框,镜片,镜片类型	high
human_confirmation_required	sku	SAFE-000107	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000110	MT-14037C946BF7	劳保防护|眼面防护|焊接面罩	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000111	MT-A573E2E3F615	安全消防|消防器材|消防铲	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000113	MT-A6481AC7E3DF	劳保防护|手套|手套	thickness,color,layer_count,加厚,类型	high
human_confirmation_required	sku	SAFE-000113	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000115	MT-9B733ADF90DE	安全消防|安全网/防护网|密目安全网	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000116	MT-A284F23B896D	劳保防护|眼面防护|焊工眼镜	遮光等级	high
human_confirmation_required	sku	SAFE-000116	MT-A284F23B896D	劳保防护|眼面防护|焊工眼镜	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000117	MT-2F9B1A6891FB	劳保防护|眼面防护|焊罩镜片	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000118	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	款式,缓冲	high
human_confirmation_required	sku	SAFE-000118	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000120	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	款式,缓冲	high
human_confirmation_required	sku	SAFE-000120	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	高风险分类:劳保防护；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000123	MT-8581CE44DCF8	安全消防|消防管件|消防水带	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000125	MT-1EF1E4D71218	安全消防|安全警示|反光警示带	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000126	MT-E26BA4405A62	安全消防|安全警示|反光踢脚板	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000127	MT-0311ABAE51A5	劳保防护|急救用品|红花油	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000128	MT-1749C009EF50	劳保防护|足部防护|雨鞋	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000129	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型	high
human_confirmation_required	sku	SAFE-000129	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	高风险分类:劳保防护；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000130	MT-17699DF79C18	劳保防护|身体防护|下水裤	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000131	MT-8581CE44DCF8	安全消防|消防管件|消防水带	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000132	MT-44C5A42B3CA8	工具量具|登高工具|铝合金梯	specification,型式	high
candidate_family	sku	SAFE-000132	MT-44C5A42B3CA8	工具量具|登高工具|铝合金梯	登高工具(候选新增)	high
human_confirmation_required	sku	SAFE-000134	MT-7E89AF39C876	安全消防|消防管件|消防枪头接头套件	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000135	MT-7E89AF39C876	安全消防|消防管件|消防枪头接头套件	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000136	MT-D91FBDDDC046	安全消防|消防管件|消防枪头	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000137	MT-A255E62120C8	安全消防|消防管件|消防快速接头	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000138	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型	high
human_confirmation_required	sku	SAFE-000138	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000139	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型	high
human_confirmation_required	sku	SAFE-000139	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000140	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型	high
human_confirmation_required	sku	SAFE-000140	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000141	MT-A6481AC7E3DF	劳保防护|手套|手套	thickness,color,layer_count,加厚,类型	high
human_confirmation_required	sku	SAFE-000141	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SPARE-000005	MT-1B368FF30EFD	清洁办公后勤|门窗五金|合页	specification,process	high
missing_required_specs	sku	SPARE-000011	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	specification,length,width,material,定制件,特征	high
missing_required_specs	sku	SPARE-000012	MT-1B368FF30EFD	清洁办公后勤|门窗五金|合页	specification,process	high
missing_required_specs	sku	SPARE-000013	MT-1B368FF30EFD	清洁办公后勤|门窗五金|合页	specification,process	high
standard_name_normalized	sku	SPARE-000014	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000014-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000015	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000015-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000016	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000016-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000017	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000017-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000018	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000018-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000019	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000019-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000020	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000020-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	SPARE-000023	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	specification,outer_diameter,inner_diameter,material,加工件,特征	high
standard_name_normalized	sku	SPARE-000034	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000034-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	SPARE-000040	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	SPARE-000041	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	SPARE-000044	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	压力等级,结构,连接	high
standard_name_normalized	sku	SPARE-000048	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000048-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	SPARE-000049	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	SPARE-000052	MT-25A290CB280E	金属材料|钢筋/线材|扎丝	diameter,color	high
missing_required_specs	sku	SPARE-000057	MT-D47D489C0E67	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade	high
missing_required_specs	sku	SPARE-000058	MT-6267B4FC8AAC	施工机具设备|泵类设备|潜水泵	出口口径	high
missing_required_specs	sku	SPARE-000059	MT-25A290CB280E	金属材料|钢筋/线材|扎丝	length	high
missing_required_specs	sku	SPARE-000060	MT-25A290CB280E	金属材料|钢筋/线材|扎丝	length	high
standard_name_normalized	sku	SPARE-000065	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000065-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000068	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000068-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000071	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000071-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000077	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000077-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000079	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000079-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	SPARE-000080	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
standard_name_normalized	sku	SPARE-000082	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	SPARE-000082-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	SPARE-000083	MT-899ABC76D991	定制加工件|定制结构件|垫木	length,截面	high
missing_required_specs	sku	SPARE-000084	MT-899ABC76D991	定制加工件|定制结构件|垫木	size	high
missing_required_specs	sku	SPARE-000086	MT-A4A644DD75BB	施工机具设备|泵类设备|增压泵	适用	high
missing_required_specs	sku	SPARE-000091	MT-B48EA527AE8B	设备备件|密封过滤件|滤芯	size,接口尺寸,适配设备	high
candidate_family	sku	SPARE-000096	MT-56DBA931D353	设备备件|设备垫块/缓冲件|设备垫块	设备垫块/缓冲件(候选)	high
missing_required_specs	sku	SPARE-000098	MT-1BA47C1E8F5D	设备备件|密封垫片|四氟垫片	inner_diameter,thickness	high
candidate_family	sku	SPARE-000100	MT-128B68B12836	施工机具设备|风机设备|鼓风机	风机设备(候选)	high
missing_required_specs	sku	SPARE-000101	MT-05E0C7156DE6	设备备件|密封过滤件|机械密封	material,规格/轴径	high
missing_required_specs	sku	SPARE-000104	MT-A4A644DD75BB	施工机具设备|泵类设备|增压泵	material	high
missing_required_specs	sku	SPARE-000105	MT-A4A644DD75BB	施工机具设备|泵类设备|增压泵	material	high
missing_required_specs	sku	SPARE-000107	MT-05E0C7156DE6	设备备件|密封过滤件|机械密封	material,model	high
missing_required_specs	sku	SPARE-000111	MT-FBB03A4797FD	设备备件|密封过滤件|水封	model	high
candidate_family	sku	SPARE-000114	MT-B49055CA2C79	设备备件|电机/驱动件|电机	电机/驱动件(候选)	high
missing_required_specs	sku	SPARE-000115	MT-B48EA527AE8B	设备备件|密封过滤件|滤芯	size,model	high
candidate_family	sku	SPARE-000117	MT-F672E14805F5	设备备件|电机/驱动件|振动电机	电机/驱动件(候选)	high
human_confirmation_required	sku	SPARE-000121	MT-517E08906FC4	设备备件|泵类配件|压力表	安全/压力/化学相关物料	medium
candidate_family	sku	SPARE-000122	MT-B49055CA2C79	设备备件|电机/驱动件|电机	电机/驱动件(候选)	high
missing_required_specs	sku	SPARE-000124	MT-B48EA527AE8B	设备备件|密封过滤件|滤芯	model,接口尺寸,适配设备	high
candidate_family	sku	SPARE-000129	MT-0BE333D969FD	设备备件|搅拌机配件|导流罩	搅拌机配件(候选)	high
missing_required_specs	sku	SPARE-000130	MT-AB73E74E460D	设备备件|传动件|叶轮	material	high
missing_required_specs	sku	SPARE-000131	MT-AB73E74E460D	设备备件|传动件|叶轮	material	high
missing_required_specs	sku	SPARE-000132	MT-AB73E74E460D	设备备件|传动件|叶轮	material	high
missing_required_specs	sku	SPARE-000134	MT-05E0C7156DE6	设备备件|密封过滤件|机械密封	规格/轴径	high
missing_required_specs	sku	SPARE-000138	MT-FBB03A4797FD	设备备件|密封过滤件|水封	brand,原装,适用设备	high
missing_required_specs	sku	SPARE-000139	MT-6267B4FC8AAC	施工机具设备|泵类设备|潜水泵	nominal_diameter	high
missing_required_specs	sku	SPARE-000140	MT-A4A644DD75BB	施工机具设备|泵类设备|增压泵	specification,material,适用	high
missing_required_specs	sku	SPARE-000141	MT-42C279A51872	电气电料|低压电器|控制开关	specification	high
missing_required_specs	sku	SPARE-000142	MT-DB299B787652	施工机具设备|泵油润滑设备|黄油泵	配置	high
human_confirmation_required	sku	TOOL-000001	MT-EC4993E096DB	吊装索具|葫芦/起重工具|紧线器	高风险分类:吊装索具	medium
missing_required_specs	sku	TOOL-000003	MT-16203827BBC5	工具量具|测量工具|测电笔	brand,显示方式,类型	high
missing_required_specs	sku	TOOL-000004	MT-339EE2E959F2	工具耗材|刷涂耗材|滚筒刷	滚刷宽度,类型	high
missing_required_specs	sku	TOOL-000006	MT-89EA56C0DE30	清洁办公后勤|清洁工具|扫把	specification	high
missing_required_specs	sku	TOOL-000007	MT-14CADFD62CFE	电动气动工具|电动工具|电钻	brand,配置	high
missing_required_specs	sku	TOOL-000012	MT-51D6F5123E38	工具耗材|钻头|冲击钻头	brand,规格/直径	high
missing_required_specs	sku	TOOL-000013	MT-51D6F5123E38	工具耗材|钻头|冲击钻头	brand,规格/直径	high
missing_required_specs	sku	TOOL-000016	MT-8AFC5CA44BC5	工具量具|胶枪/施胶工具|胶枪	specification,brand,适用	high
candidate_family	sku	TOOL-000016	MT-8AFC5CA44BC5	工具量具|胶枪/施胶工具|胶枪	胶枪/施胶工具(候选新增)	high
missing_required_specs	sku	TOOL-000023	MT-8302A8ECED93	工具耗材|刷涂耗材|毛刷	material	high
missing_required_specs	sku	TOOL-000024	MT-306134EA6A0E	工具耗材|刷涂耗材|钢丝刷	柄材质	high
missing_required_specs	sku	TOOL-000026	MT-14CADFD62CFE	电动气动工具|电动工具|电钻	配置	high
missing_required_specs	sku	TOOL-000027	MT-DEB967FD1AF5	电动气动工具|电动工具|角磨机	配置	high
missing_required_specs	sku	TOOL-000038	MT-8302A8ECED93	工具耗材|刷涂耗材|毛刷	material	high
missing_required_specs	sku	TOOL-000043	MT-8302A8ECED93	工具耗材|刷涂耗材|毛刷	material	high
missing_required_specs	sku	TOOL-000048	MT-8E5AF9F763E0	工具耗材|钻头|钻头	brand	high
missing_required_specs	sku	TOOL-000049	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000050	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000051	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000052	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000053	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000054	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000055	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000056	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000057	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,brand	high
missing_required_specs	sku	TOOL-000058	MT-339EE2E959F2	工具耗材|刷涂耗材|滚筒刷	滚刷宽度,类型	high
missing_required_specs	sku	TOOL-000059	MT-339EE2E959F2	工具耗材|刷涂耗材|滚筒刷	滚刷宽度,类型	high
candidate_family	sku	TOOL-000060	MT-3E85DD8295A6	工具量具|工具附件|伸缩加长杆	工具附件(候选新增)	high
missing_required_specs	sku	TOOL-000063	MT-51D6F5123E38	工具耗材|钻头|冲击钻头	diameter	high
missing_required_specs	sku	TOOL-000066	MT-8E5AF9F763E0	工具耗材|钻头|钻头	brand	high
candidate_family	sku	TOOL-000069	MT-E593123E6C20	工具耗材|刀具耗材|丝锥	刀具耗材(候选新增)	high
missing_required_specs	sku	TOOL-000072	MT-14646DF26AC0	工具量具|套筒|套筒	brand,特征,适用工具	high
candidate_family	sku	TOOL-000074	MT-CF6D2611FE06	工具量具|检测仪器|测厚仪	检测仪器(候选新增)	high
missing_required_specs	sku	TOOL-000076	MT-51D6F5123E38	工具耗材|钻头|冲击钻头	diameter	high
missing_required_specs	sku	TOOL-000077	MT-51D6F5123E38	工具耗材|钻头|冲击钻头	diameter	high
missing_required_specs	sku	TOOL-000078	MT-535DD8A3FBF2	工具耗材|钻头|五坑钻头	brand	high
missing_required_specs	sku	TOOL-000083	MT-31F92AE4ED27	工具耗材|切磨耗材|切割片	brand	high
missing_required_specs	sku	TOOL-000087	MT-8E5AF9F763E0	工具耗材|钻头|钻头	specification,material,brand	high
candidate_family	sku	TOOL-000088	MT-AB42439887BA	工具量具|检测仪器|噪音计	检测仪器(候选新增)	high
missing_required_specs	sku	TOOL-000089	MT-16203827BBC5	工具量具|测量工具|测电笔	brand,功能,显示方式,检测方式	high
missing_required_specs	sku	TOOL-000091	MT-16203827BBC5	工具量具|测量工具|测电笔	brand,功能,类型	high
missing_required_specs	sku	TOOL-000092	MT-306134EA6A0E	工具耗材|刷涂耗材|钢丝刷	形状,柄材质	high
missing_required_specs	sku	TOOL-000093	MT-0A79D7F4EAAE	工具量具|检测仪器|绝缘电阻表	brand	high
candidate_family	sku	TOOL-000093	MT-0A79D7F4EAAE	工具量具|检测仪器|绝缘电阻表	检测仪器(候选新增)	high
candidate_family	sku	TOOL-000094	MT-5C947A7860B4	工具量具|检测仪器配件|表笔	检测仪器配件(候选新增)	high
missing_required_specs	sku	TOOL-000100	MT-339EE2E959F2	工具耗材|刷涂耗材|滚筒刷	滚刷宽度,类型	high
missing_required_specs	sku	TOOL-000102	MT-339EE2E959F2	工具耗材|刷涂耗材|滚筒刷	滚刷宽度	high
candidate_family	sku	TOOL-000104	MT-3112009C53E9	工具量具|检测仪器|玛氏漏斗粘度计	检测仪器(候选新增)	high
candidate_family	sku	TOOL-000107	MT-0D974BA80D13	工具量具|工具附件|铁锹柄	工具附件(候选新增)	high
missing_required_specs	sku	TOOL-000117	MT-DF2B2C237582	工具量具|扳手|活动扳手	特征	high
missing_required_specs	sku	TOOL-000121	MT-8E5AF9F763E0	工具耗材|钻头|钻头	brand	high
missing_required_specs	sku	TOOL-000122	MT-8E5AF9F763E0	工具耗材|钻头|钻头	brand	high
missing_required_specs	sku	TOOL-000123	MT-8E5AF9F763E0	工具耗材|钻头|钻头	brand	high
missing_required_specs	sku	TOOL-000124	MT-39993C41F5EB	工具量具|登高工具|伸缩梯	specification,thickness	high
candidate_family	sku	TOOL-000124	MT-39993C41F5EB	工具量具|登高工具|伸缩梯	登高工具(候选新增)	high
missing_required_specs	sku	TOOL-000125	MT-4AD4DA6D25F7	工具量具|螺丝刀/批类|螺丝刀	brand,特性	high
missing_required_specs	sku	TOOL-000126	MT-C501F6C3D521	工具耗材|砂纸/磨料|石笔	包装数量	high
missing_required_specs	sku	TOOL-000127	MT-39993C41F5EB	工具量具|登高工具|伸缩梯	特征	high
candidate_family	sku	TOOL-000127	MT-39993C41F5EB	工具量具|登高工具|伸缩梯	登高工具(候选新增)	high
missing_required_specs	sku	TOOL-000128	MT-E41C83676F3F	工具量具|钳类|管钳	brand,特征	high
missing_required_specs	sku	TOOL-000129	MT-E41C83676F3F	工具量具|钳类|管钳	特征	high
missing_required_specs	sku	TOOL-000130	MT-E41C83676F3F	工具量具|钳类|管钳	brand,特征	high
missing_required_specs	sku	TOOL-000132	MT-9ECBEE5BC34D	工具量具|扳手|扳手	brand	high
missing_required_specs	sku	TOOL-000133	MT-9ECBEE5BC34D	工具量具|扳手|扳手	brand	high
missing_required_specs	sku	TOOL-000134	MT-9ECBEE5BC34D	工具量具|扳手|扳手	brand	high
missing_required_specs	sku	TOOL-000135	MT-14646DF26AC0	工具量具|套筒|套筒	length,brand,特征	high
missing_required_specs	sku	TOOL-000136	MT-14646DF26AC0	工具量具|套筒|套筒	length,brand,特征	high
missing_required_specs	sku	TOOL-000137	MT-DF2B2C237582	工具量具|扳手|活动扳手	brand,特征	high
missing_required_specs	sku	TOOL-000144	MT-14646DF26AC0	工具量具|套筒|套筒	length,特征	high
missing_required_specs	sku	TOOL-000145	MT-14646DF26AC0	工具量具|套筒|套筒	length,特征	high
missing_required_specs	sku	TOOL-000147	MT-35D85B4C0B9E	设备备件|泵类配件|高压清洗枪头	nominal_diameter,material,异径	high
missing_required_specs	sku	TOOL-000152	MT-2DCEC48B096D	工具量具|锤铲撬工具|手锤	weight	high
missing_required_specs	sku	TOOL-000153	MT-44C5A42B3CA8	工具量具|登高工具|铝合金梯	specification,特征	high
candidate_family	sku	TOOL-000153	MT-44C5A42B3CA8	工具量具|登高工具|铝合金梯	登高工具(候选新增)	high
missing_required_specs	sku	TOOL-000156	MT-44C5A42B3CA8	工具量具|登高工具|铝合金梯	型式	high
