batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000024	吨袋	规格：大号		个	大吨袋	needs_review	缺失规格：尺寸；容量；整理依据：容量/尺寸/承重缺失，无法区分吨袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/吨袋 -> 包装覆盖周转/包装袋；分类置信度：high；吨袋属大宗包装袋，承重大小为规格。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：吨袋是大承重包装袋，目标族已包含吨袋。；下一步：合并到包装袋/吨袋，第三层保留吨袋并维护承重、尺寸。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000025	自封袋	规格：10#		个	10#自封袋	standard	导入口径：import_ready；重分类：包装材料/自封袋 -> 包装覆盖周转/包装袋；分类置信度：high；自封袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：自封袋是小型包装袋，属于包装袋/吨袋族。；下一步：合并到包装袋/吨袋，第三层保留自封袋并维护规格、材质。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000038	编织袋	类型：编织袋		个	编织袋	needs_review	缺失规格：规格；整理依据：规格/承重缺失，无法区分编织袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/编织袋 -> 包装覆盖周转/包装袋；分类置信度：high；编织袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：编织袋是包装袋类物料，尺寸和承重进入规格。；下一步：合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000044	吨袋	承重/容量：1.5吨		个	1.5吨袋	usable	缺失规格：尺寸；整理依据：尺寸、吊带形式缺失；导入口径：confirm_then_import；重分类：包装材料/吨袋 -> 包装覆盖周转/包装袋；分类置信度：high；吨袋属大宗包装袋，承重大小为规格。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：吨袋是大承重包装袋，目标族已包含吨袋。；下一步：合并到包装袋/吨袋，第三层保留吨袋并维护承重、尺寸。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000050	编织袋	规格：大号		个	大编织袋；大号编织袋	needs_review	缺失规格：尺寸；整理依据：尺寸/承重缺失，仅“大号”无法稳定区分SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/编织袋 -> 包装覆盖周转/包装袋；分类置信度：high；编织袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：编织袋是包装袋类物料，尺寸和承重进入规格。；下一步：合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000053	编织袋	规格：小号		个	小编织袋	needs_review	缺失规格：尺寸；整理依据：尺寸/承重缺失，仅“小号”无法稳定区分SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/编织袋 -> 包装覆盖周转/包装袋；分类置信度：high；编织袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：编织袋是包装袋类物料，尺寸和承重进入规格。；下一步：合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000077	集装袋	载重：1.5T		个	1.5T吨袋；吨袋	needs_review	缺失规格：尺寸；整理依据：尺寸/吊带形式/是否覆膜缺失，可能影响集装袋SKU区分；导入口径：do_not_import_missing_specs；重分类：包装材料/集装袋 -> 包装覆盖周转/包装袋；分类置信度：high；集装袋即吨袋，属包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：集装袋是大承重包装袋，与吨袋同族管理。；下一步：合并到包装袋/吨袋，第三层保留集装袋并维护载重、尺寸。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000080	麻袋	尺寸：70*100		个	70*100麻袋	needs_review	缺失规格：材质；整理依据：材质/克重缺失，可能影响麻袋SKU区分；导入口径：do_not_import_missing_specs；重分类：包装材料/袋类 -> 包装覆盖周转/包装袋；分类置信度：high；麻袋为包装袋类材料。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：麻袋是包装袋类物料，材质为麻。；下一步：合并到包装袋/吨袋，第三层保留麻袋并维护尺寸、材质。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000098	定制集装袋	定制：是；尺寸：4*4米；载重：4T；结构：双层		个	定做4*4米*4吨双层吨袋	needs_review	缺失规格：材质；整理依据：可建档为定制件；高度/吊带形式/材质克重缺失；导入口径：do_not_import_missing_specs；重分类：定制件/包装袋 -> 包装覆盖周转/包装袋；分类置信度：high；定制吨袋/集装袋本质仍是包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：定制集装袋是大包装袋，定制尺寸和载重进入规格。；下一步：合并到包装袋/吨袋，第三层保留集装袋并维护尺寸、载重、层数。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000110	编织袋	规格：待补		个	编织袋	needs_review	缺失规格：尺寸；整理依据：尺寸/克重/承重缺失，无法稳定区分编织袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/袋类 -> 包装覆盖周转/包装袋；分类置信度：high；编织袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：编织袋是包装袋类物料，尺寸和承重进入规格。；下一步：合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000169	蛇皮袋	类型：蛇皮袋		条	蛇皮袋	needs_review	缺失规格：材质；尺寸；整理依据：尺寸/承重/材质缺失，无法稳定区分编织袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/编织袋 -> 包装覆盖周转/包装袋；分类置信度：high；蛇皮袋即编织包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：蛇皮袋是编织袋俗称，属于包装袋类。；下一步：合并到包装袋/吨袋，第三层统一编织袋或保留蛇皮袋别名。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000170	马夹袋	类型：马夹袋		条	马夹袋	needs_review	缺失规格：尺寸；厚度；整理依据：尺寸/厚度缺失，无法稳定区分塑料袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/塑料袋 -> 包装覆盖周转/包装袋；分类置信度：high；马夹袋为包装塑料袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：马夹袋是小型包装袋，属于包装袋/吨袋族。；下一步：合并到包装袋/吨袋，第三层保留马夹袋并维护尺寸、材质。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000222	编织袋	规格：大号；类型：编织袋		条	大编织袋	needs_review	缺失规格：尺寸；整理依据：尺寸/承重缺失，无法稳定区分编织袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/编织袋 -> 包装覆盖周转/包装袋；分类置信度：high；编织袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：编织袋是包装袋类物料，尺寸和承重进入规格。；下一步：合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000223	麻袋	规格：大号；类型：麻袋		条	大麻袋	needs_review	缺失规格：材质；尺寸；整理依据：尺寸/材质缺失，无法稳定区分麻袋SKU；导入口径：do_not_import_missing_specs；重分类：包装材料/麻袋 -> 包装覆盖周转/包装袋；分类置信度：high；麻袋为包装袋类材料。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：麻袋是包装袋类物料，材质为麻。；下一步：合并到包装袋/吨袋，第三层保留麻袋并维护尺寸、材质。
batch_009	包装覆盖周转	包装袋/吨袋	MAT-000227	编织袋	尺寸：0.8m*1.2m		条	编织袋0.8m*1.2m	needs_review	缺失规格：材质；整理依据：承重/材质缺失，会影响编织袋SKU区分；导入口径：do_not_import_missing_specs；重分类：包装材料/编织袋 -> 包装覆盖周转/包装袋；分类置信度：high；编织袋属于包装袋。；二级物料族人工预览：合并 -> 包装覆盖周转/包装袋/吨袋；置信度：高；判断：编织袋是包装袋类物料，尺寸和承重进入规格。；下一步：合并到包装袋/吨袋，第三层保留编织袋并维护尺寸、包装数量。
